Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	Genes Up-Regulated In Cerebellum Of 18 Week Old Atxn 1 154Q/2Q Mice Treated With ASO Vs Vehicle GSE114674	4/384	6.828413e-01	9.873657e-01	0	0	8.607151e-01	3.283566e-01	LDHA;1110008P14RIK;PARP1;CNIH2
HDSigDB_Mouse_2021	Myotonic Dystrophy 1 And 2 Markers In Human Skeletal Muscle E-D-7014	3/291	6.840746e-01	9.883967e-01	0	0	8.521971e-01	3.235693e-01	HSPH1;MALAT1;IGF2R
HDSigDB_Mouse_2021	Down-regulated Soluble Proteins In Striatum Of 12 Wk R6/2 Mice PXD004973	3/292	6.863087e-01	9.886247e-01	0	0	8.492047e-01	3.196643e-01	HCN4;CRABP1;RPLP2
HDSigDB_Mouse_2021	Expression In Striatum Of 90 D HdhQ111 HD Mice With mGluR5 Null Background GSE50379	2/196	6.864701e-01	9.886247e-01	0	0	8.439374e-01	3.174830e-01	DOCK6;OCIAD2
HDSigDB_Mouse_2021	Striatum RNA M44 Module (Floralwhite) PMID26900923	2/196	6.864701e-01	9.886247e-01	0	0	8.439374e-01	3.174830e-01	SLC16A10;DHCR24
HDSigDB_Mouse_2021	Genes Up-Regulated In CAG Length-Dependent Genes In 10 Mon Mouse Striatum PMID26900923	30/2668	6.871218e-01	9.886247e-01	0	0	9.227693e-01	3.462633e-01	YWHAE;RNASEK;CTR9;FBXO45;PRDX2;GGA1;YWHAQ;1700037C18RIK;RNPEP;SLC39A6;RPL18;SNX6;CCT3;CCT2;PRMT7;ANKRD27;PUS1;SOX11;PA2G4;DHDDS;SMU1;EEF1A1;SLC25A39;NAGK;TNNT2;SMOC1;SRSF2;CTNNB1;VIM;1110038B12RIK
HDSigDB_Mouse_2021	Genes Down-Regulated In CAG Length-Dependent Proteins In 6 Mon Mouse Striatum PMID26900923	6/570	6.872579e-01	9.886247e-01	0	0	8.689452e-01	3.258941e-01	ANKRD27;PLXND1;CYP2S1;BLVRB;DBI;CAMKK1
HDSigDB_Mouse_2021	Circadian Genes From WT Mouse Striatum GSE151565	19/1719	6.873543e-01	9.886247e-01	0	0	9.091706e-01	3.408530e-01	CCT3;HBB-Y;XBP1;EGFL7;HSP90AB1;HSPA5;ARHGAP29;NRARP;DHDDS;HSP90B1;CDH5;HSPH1;UPK1A;NAGK;NASP;TMEM33;HNRNPA2B1;RNPEP;SRSF2
HDSigDB_Mouse_2021	NLS144 Changed Genes In Cerebellum Of S25 HD Mice GSE3248	1/96	6.885801e-01	9.896386e-01	0	0	8.624561e-01	3.218028e-01	SOX11
HDSigDB_Mouse_2021	Down-regulated Genes In CD40L Activated Microglia PMID16182406	4/388	6.906379e-01	9.905621e-01	0	0	8.515735e-01	3.152011e-01	GJA1;YWHAQ;HNRNPA2B1;PTN
HDSigDB_Mouse_2021	Genes Changed In Secretory Ependymal Cells Of R6/2 Vs WT PMID32681824	4/388	6.906379e-01	9.905621e-01	0	0	8.515735e-01	3.152011e-01	SRRM2;LUZP1;HNRNPU;BIRC6
HDSigDB_Mouse_2021	Genes Up-Regulated In iSPNs Of zQ175DN Vs HdhQ20 PMID32681824	25/2244	6.922847e-01	9.905621e-01	0	0	9.148682e-01	3.364501e-01	SPARC;TTC28;SALL1;HECTD1;MIER3;UBN2;MAGOH;SLC39A6;CPNE3;TNRC18;SNX6;CAR2;INSR;SOX11;SMU1;PLSCR3;NASP;DLC1;NCL;SRSF2;CTNNB1;BIRC6;VIM;CYTB;1110038B12RIK
HDSigDB_Mouse_2021	Genes Down-Regulated In CAG Length-Dependent Genes In 2 Mon Mouse Striatum PMID26900923	1/97	6.923508e-01	9.905621e-01	0	0	8.534288e-01	3.137738e-01	MDK
HDSigDB_Mouse_2021	Genes Up-Regulated By 0.32 Mg/Kg PDE10A Inhibitor In Cortex Of HdhQ175 Mice GSE89505	1/97	6.923508e-01	9.905621e-01	0	0	8.534288e-01	3.137738e-01	SIX1
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Grade 2 Markers In Human Frontal Lobe BA4 (HG-U133B) GSE3790	1/97	6.923508e-01	9.905621e-01	0	0	8.534288e-01	3.137738e-01	MALAT1
HDSigDB_Mouse_2021	HD Grade 0 Markers In Human Caudate Nucleus (HG-U133A) GSE3790	5/482	6.931310e-01	9.909322e-01	0	0	8.564297e-01	3.139125e-01	CCT2;HSPH1;MDH1;PLXND1;UQCRH
HDSigDB_Mouse_2021	PRC2 Deficiency Up-Regulated Genes At 6 Mon PMID27526204	2/199	6.944738e-01	9.913601e-01	0	0	8.309581e-01	3.029680e-01	TNNT2;SIX1
HDSigDB_Mouse_2021	Up-regulated Genes In Pons Of YAC84Q Tg(hATXN3) Mice GSE117605	2/199	6.944738e-01	9.913601e-01	0	0	8.309581e-01	3.029680e-01	SMOC1;PTN
HDSigDB_Mouse_2021	Markers Of Nucleus Accumbens In Striatum PMID22996553	1/98	6.960760e-01	9.929012e-01	0	0	8.445876e-01	3.059911e-01	CYP2S1
HDSigDB_Mouse_2021	Genes Down-Regulated In Astrocytes Of zQ175DN Vs HdhQ20 PMID32681824	1/99	6.997563e-01	9.941159e-01	0	0	8.359269e-01	2.984452e-01	COX8A
HDSigDB_Mouse_2021	Genes Up-Regulated By 1.0 Mg/Kg PDE10A Inhibitor In Cortex Of HdhQ175 Mice GSE89505	1/99	6.997563e-01	9.941159e-01	0	0	8.359269e-01	2.984452e-01	SIX1
HDSigDB_Mouse_2021	Genes Changed In Aged Vs Young Microglia PMID23954174	5/486	7.000221e-01	9.941159e-01	0	0	8.491314e-01	3.028371e-01	EEF1A1;CAR2;IFITM1;ZFHX3;RPL32
HDSigDB_Mouse_2021	Genes Up-Regulated In Chat-expressing Interneurons Of zQ175DN Vs WT PMID32681824	6/578	7.000344e-01	9.941159e-01	0	0	8.564351e-01	3.054269e-01	LARS2;HSP90AB1;DLC1;ANKRD11;TNRC18;TTC28
HDSigDB_Mouse_2021	HD Markers In Human Blood GSE1751	35/3115	7.012992e-01	9.941159e-01	0	0	9.200684e-01	3.264593e-01	RPL4;DOCK6;JRK;COX7B;CTR9;RPLP0;SIX1;CRMP1;DBI;ECSIT;HSP90B1;LDHA;YWHAQ;TRIM28;RPS18;SNRNP70;SLC39A6;RPLP2;CPNE3;LBR;SRRM2;EGFL7;1110008P14RIK;MDH1;RPL23;INSR;1110004F10RIK;DHDDS;EEF1A1;NASP;TMEM33;SRSF2;RPL26;ALDOA;RPS21
HDSigDB_Mouse_2021	Differentially Expressed Genes In Skin Of HD Q175 Mice PMID26900923	29/2600	7.015005e-01	9.941159e-01	0	0	9.145036e-01	3.242223e-01	IFITM1;ANKRD11;CRIP2;DBI;RASIP1;CDH5;ALDH3B2;TMEM88;MDK;CPNE3;PDLIM4;CAR2;ZFHX3;EGFL7;ANXA2;PARP1;TMOD3;IGF2;DHCR24;PDZK1IP1;IGF2R;LARS2;COL4A1;SMOC1;SFXN1;ESAM;BIRC6;ACO1;1110038B12RIK
HDSigDB_Mouse_2021	Up-regulated Soluble Proteins In Cerebral Cortex Of 12 Wk R6/2 Mice PXD004973	6/579	7.016068e-01	9.941159e-01	0	0	8.548958e-01	3.029598e-01	PARP1;INSR;RARRES2;RNPEP;MIF;1110065P20RIK
HDSigDB_Mouse_2021	Striatum RNA M16 Module (Lightcyan) PMID26900923	3/299	7.016186e-01	9.941159e-01	0	0	8.288241e-01	2.937065e-01	ANXA2;RARRES2;VIM
HDSigDB_Mouse_2021	Genes Down-Regulated In iSPNs Of 6 Mon HdhQ170 Vs HdhQ20 PMID32681824	15/1384	7.021470e-01	9.941159e-01	0	0	8.915816e-01	3.152744e-01	SRRM2;JRK;D8ERTD738E;HSP90AB1;PARP1;CRIP2;RFNG;RPL8;SBK1;KARS;SNRNP70;CYP2S1;NHP2;BLVRB;SRSF4
HDSigDB_Mouse_2021	Top OPC-specific Genes In Humans And Mice PMID29892006	11/1031	7.032260e-01	9.941159e-01	0	0	8.786402e-01	3.093489e-01	COL1A1;HSPH1;NASP;FIP1L1;TMEM33;CDK4;TNNT2;SMOC1;ANKRD11;CPNE3;PCOLCE
HDSigDB_Mouse_2021	Differentially Expressed Genes In HdhQ111 Vs WT Mice GSE97101	1/100	7.033922e-01	9.941159e-01	0	0	8.274411e-01	2.911274e-01	TNNT2
HDSigDB_Mouse_2021	Genes Changed In Striatum Of R6/2 Vs WT Mice GSE109416	50/4397	7.036507e-01	9.941159e-01	0	0	9.281240e-01	3.262107e-01	SPARC;HSP90AB1;PLXND1;HBA-A2;TTC28;GJA1;SNRNP70;SLC39A6;CCT3;CCT2;GPX1;PARP1;TMOD3;RPL22;EEF1A1;LARS2;TOX2;TNNT2;MALAT1;BIRC6;1110038B12RIK;RNASEK;ANKRD11;CTR9;CRMP1;CRIP2;PTN;ANAPC11;HSP90B1;HSPH1;UBN2;MEST;CAR2;ZFHX3;ANKRD27;RASL10B;ARHGAP29;SNHG6;DHCR24;APLN;SBK1;NAGK;CYP2S1;DLC1;SMOC1;SFXN1;VIM;CYTB;OCIAD2;RPS21
HDSigDB_Mouse_2021	Up-regulated Genes In Hippocampus Of Foxp1 KO Vs WT Mice GSE62718	13/1209	7.037294e-01	9.941159e-01	0	0	8.849638e-01	3.109420e-01	HCN4;ZFHX3;ANXA2;RARRES2;DBI;PTN;TTC28;LARS2;ALDH3B2;TOX2;GLIPR2;MDK;SMOC1
HDSigDB_Mouse_2021	Htt Up-Regulated Genes In Mouse MEFs GSE11139	2/203	7.048832e-01	9.946127e-01	0	0	8.142551e-01	2.847639e-01	JRK;SAMM50
HDSigDB_Mouse_2021	Genes Up-Regulated In Vehicle Treated PBMCs From Friedreich Ataxia Patients Vs Controls GSE30933	11/1033	7.056124e-01	9.946127e-01	0	0	8.768272e-01	3.057402e-01	COX8A;EIF5A;GGA1;TPRA1;RNASEK;GPX1;NAGK;CYP2S1;RNPEP;ANAPC11;SNX6
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Normal iPSCs-derived Neurons Vs iPSCs GSE65399	28/2519	7.056515e-01	9.946127e-01	0	0	9.112693e-01	3.176993e-01	NAPB;SPARC;RNASEK;CRABP1;HNRNPU;PDXP;CRMP1;CRIP2;PTN;1110065P20RIK;PRDX2;MDK;FTH1;SLC39A6;MEST;LBR;ZFHX3;1110008P14RIK;HSPA5;SOX11;DHCR24;COL1A1;TOX2;SBK1;NAGK;SMOC1;VIM;CNIH2
HDSigDB_Mouse_2021	Genes Down-Regulated In Genes Changed In STHdhQ7/Q7 Cells Upon Heat Shock GSE38001	56/4910	7.064641e-01	9.949859e-01	0	0	9.294981e-01	3.229847e-01	JRK;SPARC;HNRNPU;TTC28;GJA1;RPS18;SNRNP70;1700037C18RIK;SLC39A6;SRRM2;TEAD4;PRMT7;PARP1;PCOLCE;MIF;WBP11;DHDDS;LARS2;KARS;PLSCR3;COL4A1;NCL;TIMELESS;BIRC6;ALDOA;SF3B2;ANKRD11;CTR9;GGA1;SAMM50;HECTD1;FIP1L1;UBN2;PLCG2;ZC3H13;MEST;PDLIM4;ZFHX3;ANKRD27;INSR;RARRES2;ARHGAP29;SLC16A10;DHCR24;PA2G4;APLN;COL1A1;PSMC5;GSTA4;NASP;GOLGB1;CYP2S1;DLC1;SFXN1;ACO1;INTS9
HDSigDB_Mouse_2021	Proteins Enriched In Microglia Vs Splenic Monocytes PMID24316888	1/101	7.069843e-01	9.949859e-01	0	0	8.191250e-01	2.840290e-01	GJA1
HDSigDB_Mouse_2021	Differentially Expressed Genes In Friedreich Ataxia Vs Control Fibroblasts GSE104288	18/1653	7.078617e-01	9.949859e-01	0	0	8.947546e-01	3.091435e-01	IFITM1;EGFL7;RFC4;RASL10B;RARRES2;PDXP;SIX1;CRIP2;PTN;CRIP1;APLN;RPS14;CDH5;SMOC1;TIMELESS;RPS2;RPL18;POLR2J
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 4B Vs Vehicle Treated Friedreich Ataxia Patient Blood Cells GSE30933	7/675	7.085337e-01	9.949859e-01	0	0	8.549376e-01	2.945753e-01	SRRM2;SPARC;UPK1A;SLC16A10;CRIP2;PCOLCE;OCIAD2
HDSigDB_Mouse_2021	Genes Up-Regulated In Trichostatin A Treated STHdhQ111 Vs Control GSE129143	6/584	7.093863e-01	9.949859e-01	0	0	8.472797e-01	2.909177e-01	EGFL7;SLC25A39;GSTA4;IGF2;BLVRB;CNIH2
HDSigDB_Mouse_2021	Genes Down-Regulated In Mouse Brain Derived OPCs From P7 Vs E13.5 Mice PMID30078729	26/2352	7.103744e-01	9.949859e-01	0	0	9.063529e-01	3.099392e-01	DOCK6;IFITM1;CRABP1;SIX1;CRIP2;GJA1;TMEM88;GLIPR2;MDK;MEST;PDLIM4;ZFHX3;ANXA2;ARHGAP29;SOX11;SLC16A10;IGF2R;COL1A1;H19;GSTA4;COL4A1;TNNT2;DLC1;SNAI1;TIMELESS;VIM
HDSigDB_Mouse_2021	Choroid Plexus Gene Markers PMID17151600	1/102	7.105330e-01	9.949859e-01	0	0	8.109736e-01	2.771420e-01	PCOLCE
HDSigDB_Mouse_2021	Genes Changed In Pons Of ATXN3-KI HOM Mice GSE117605	18/1656	7.107283e-01	9.949859e-01	0	0	8.929680e-01	3.049174e-01	SRRM2;HCN4;COX8A;RPL4;ZFHX3;HSPA5;HBA-A2;PTN;COX6C;NASP;BLOC1S1;GOLGB1;FTH1;SMOC1;UBN2;CYTB;MEST;TOMM6
HDSigDB_Mouse_2021	Genes Up-Regulated In Pvalb/Th-expressing Interneurons Of R6/2 Vs WT PMID32681824	4/399	7.113776e-01	9.949859e-01	0	0	8.273888e-01	2.817689e-01	ZFHX3;UBN2;BIRC6;TTC28
HDSigDB_Mouse_2021	Genes Down-Regulated In Nortriptyline Treated STHdhQ111 Vs Control GSE129143	3/304	7.122037e-01	9.949859e-01	0	0	8.148469e-01	2.765520e-01	HECTD1;LUZP1;IGF2R
HDSigDB_Mouse_2021	Genes Up-Regulated In Frontal Cortex Of Alzheimer Disease Patients PMID17052803	2/206	7.124959e-01	9.949859e-01	0	0	8.021577e-01	2.719164e-01	IFITM1;ARHGAP29
HDSigDB_Mouse_2021	Striatum RNA M12 Module (Tan) PMID26900923	2/206	7.124959e-01	9.949859e-01	0	0	8.021577e-01	2.719164e-01	TEAD4;LBR
HDSigDB_Mouse_2021	Genes Down-Regulated In STHdhQ7/Q7 Vs STHdhQ111/Q111 Cells Upon Heat Shock GSE38001	47/4156	7.127241e-01	9.949859e-01	0	0	9.227293e-01	3.124924e-01	NAPB;JRK;SF3B2;PLXND1;LUZP1;ANKRD11;CRABP1;SIX1;NRARP;CRIP2;HBA-A2;RFNG;AUP1;RASIP1;CAMKK1;PPM1F;GGA1;SALL1;UPK1A;RPS18;SNRNP70;PLCG2;TNRC18;SNX6;SRRM2;COX8A;TEAD4;CAR2;XBP1;ANKRD27;RPL23;INSR;RARRES2;RPL22;SOX11;SNHG6;PA2G4;APLN;DHDDS;LARS2;SBK1;COL4A1;TNNT2;NCL;TIMELESS;SRSF4;INTS9
HDSigDB_Mouse_2021	Dynein-dynactin Motor Complex In Axonal Transport In Neurons In HD CHDI119	1/103	7.140390e-01	9.953588e-01	0	0	8.029820e-01	2.704586e-01	VIM
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In Vehicle Treated Vs Untreated Friedreich Ataxia Patient Blood Cells GSE30933	1/103	7.140390e-01	9.953588e-01	0	0	8.029820e-01	2.704586e-01	SNX6
HDSigDB_Mouse_2021	Cortex RNA M34 Module (Darkmagenta) PMID26900923	11/1041	7.150398e-01	9.960232e-01	0	0	8.696454e-01	2.916939e-01	SRRM2;HECTD1;FIP1L1;TNKS;INSR;GOLGB1;ANKRD11;CTR9;BIRC6;IGF2R;TTC28
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In HSALR 20B Myotonic Dystrophy Mice Treated With ASO 445236 Vs Untreated HSALR 20B Mice GSE38962	3/306	7.163564e-01	9.971261e-01	0	0	8.093851e-01	2.699927e-01	NCL;PLCG2;OCIAD2
HDSigDB_Mouse_2021	Genes Up-Regulated Upon Heat Shock In Quadriceps Of WT Mice GSE95602	2/208	7.174795e-01	9.972604e-01	0	0	7.942885e-01	2.637125e-01	HSPH1;TMEM33
HDSigDB_Mouse_2021	Mouse Direct Spiny Projection Neuron Markers (Blue Genes) PMID30811995	1/104	7.175026e-01	9.972604e-01	0	0	7.951456e-01	2.639714e-01	CRABP1
HDSigDB_Mouse_2021	Genes Changed In HD Fibroblasts Treated With ZFP-C Vs Control GSE127820	21/1927	7.185507e-01	9.979871e-01	0	0	8.940976e-01	2.955163e-01	IFITM1;PRMT7;TPRA1;D8ERTD738E;HSP90AB1;HSPA5;ANKRD11;PDXP;DHCR24;MRPL33;RPS26;HSPH1;COL4A1;NCL;SLC39A6;ACO1;INTS9;PDLIM4;LBR;SNX6;SRSF9
HDSigDB_Mouse_2021	Up-regulated Soluble Proteins In Cerebellum Of 12 Wk R6/2 Mice PXD004973	4/404	7.204649e-01	9.982132e-01	0	0	8.168354e-01	2.678065e-01	FIP1L1;BLOC1S1;NCL;BIRC6
HDSigDB_Mouse_2021	Genes Down-Regulated In Nicotinamide Treated STHdhQ111 Vs Control GSE129143	9/866	7.210448e-01	9.982132e-01	0	0	8.556211e-01	2.798343e-01	HECTD1;LUZP1;TNKS;INSR;CTR9;CPNE3;BIRC6;ACO1;IGF2R
HDSigDB_Mouse_2021	Genes Down-Regulated In Chat-expressing Interneurons Of R6/2 Vs WT PMID32681824	6/592	7.215465e-01	9.982132e-01	0	0	8.353642e-01	2.726282e-01	ZFHX3;TRIM28;MDK;SRSF2;HNRNPU;PTN
HDSigDB_Mouse_2021	Liver RNA M11 Module (Greenyellow) PMID26900923	4/405	7.222570e-01	9.982132e-01	0	0	8.147564e-01	2.651007e-01	SBK1;SMOC1;SLC16A10;SRSF4
HDSigDB_Mouse_2021	HD Disease-Related Genes In HdhQ111 6 Mon Vs 2 Mon Mice PMID29020921	50/4428	7.233720e-01	9.982132e-01	0	0	9.196984e-01	2.978275e-01	YWHAE;SPARC;HSP90AB1;NRARP;AUP1;ECSIT;GJA1;TRIM28;MDK;RNPEP;SLC39A6;CPNE3;EGFL7;1110008P14RIK;SOX11;DHDDS;PLSCR3;SRSF4;BIRC6;HCN4;SF3B2;LUZP1;CRABP1;CTR9;MTIF2;RFNG;RASIP1;CAMKK1;GGA1;ALDH3B2;LDHA;SFN;CAR2;MDH1;HSPA5;RASL10B;RARRES2;ARHGAP29;PA2G4;APLN;HNRNPL;NAGK;GSTA4;CYP2S1;DLC1;CTNNB1;SFXN1;ESAM;INTS9;CNIH2
HDSigDB_Mouse_2021	Expression In R6/1 HD Mice GSE59571	12/1138	7.235995e-01	9.982132e-01	0	0	8.671419e-01	2.805353e-01	LARS2;CAR2;SBK1;NAGK;BLOC1S1;RASL10B;CYP2S1;TNNT2;SMOC1;SLC39A6;BLVRB;CAMKK1
HDSigDB_Mouse_2021	Genes Up-Regulated In Sst/Npy-expressing Interneurons Of HD Patients Vs Control PMID32681824	4/406	7.240406e-01	9.982132e-01	0	0	8.126876e-01	2.624232e-01	ZFHX3;INSR;PLCG2;CYTB
HDSigDB_Mouse_2021	Expression In The Heart Of Mice Inducibly Expressing Celf1 For 12 H GSE56185	40/3576	7.243876e-01	9.982132e-01	0	0	9.130254e-01	2.943856e-01	DOCK6;JRK;COX7B;RPL32;PLXND1;NRARP;RFNG;AUP1;RASIP1;PPM1F;GGA1;LDHA;TRIM28;RPS18;TMEM88;SNRNP70;SERF1;TNRC18;RPS2;RPL18;SRRM2;COX8A;ZFHX3;1110008P14RIK;GPX1;RASL10B;IGF2;SOX11;MIF;DHDDS;TOX2;SBK1;PLSCR3;CDK4;SRSF2;SRSF4;ESAM;ACO1;VIM;CNIH2
HDSigDB_Mouse_2021	Liver RNA M38 Module (Plum1) PMID26900923	6/594	7.245311e-01	9.982132e-01	0	0	8.324360e-01	2.682363e-01	GLIPR2;HNRNPU;CRIP2;INTS9;MEST;PPM1F
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Skeletal Muscle Of HSALR 20B Myotonic Dystrophy Mice GSE24920	25/2284	7.256215e-01	9.982132e-01	0	0	8.966193e-01	2.875697e-01	RNASEK;LUZP1;TNKS;ANKRD11;CTR9;PDXP;SIX1;MTIF2;RFNG;1110002L01RIK;SAMM50;SNRNP70;TNRC18;EIF5A;ZFHX3;PRMT7;ANKRD27;RFC4;PARP1;MDH1;SLC16A10;GSTA4;TNNT2;HNRNPA2B1;OCIAD2
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In HSALR 20B Myotonic Dystrophy Mice Treated With ASO 190401 Vs Untreated HSALR 20B Mice GSE38962	4/407	7.258157e-01	9.982132e-01	0	0	8.106291e-01	2.597735e-01	SAMM50;CTR9;SERF1;OCIAD2
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs Pel Stem Cell Line GSE22651	49/4348	7.265740e-01	9.982132e-01	0	0	9.177764e-01	2.931515e-01	DOCK6;IFITM1;SPARC;SIX1;1110065P20RIK;MRPL33;SNRNP70;GLIPR2;FTH1;RNPEP;SLC39A6;EIF5A;1110008P14RIK;TPRA1;D8ERTD738E;ANXA2;TMOD3;TFIP11;PCOLCE;RHOA;DHDDS;TOX2;PLSCR3;COL4A1;DAD1;ALDOA;RNASEK;CRIP2;PTN;RFNG;PPM1F;HSP90B1;PRDX2;LDHA;MEST;PDLIM4;POLR2J;SNX6;XBP1;ZFHX3;HSPA5;IGF2R;COL1A1;NAGK;DLC1;SFXN1;ACO1;VIM;CNIH2
HDSigDB_Mouse_2021	Differentially Expressed Genes In Hippocampus Of HD Q175 Mice PMID26900923	12/1141	7.268939e-01	9.982132e-01	0	0	8.646984e-01	2.758170e-01	GJA1;UPK1A;NAGK;COL4A1;SMOC1;RNPEP;CTNNB1;DHCR24;OCIAD2;CNIH2;CAMKK1;MRPL33
HDSigDB_Mouse_2021	Changes In DNA Methylation In Parietal Lobe Region Of HD Vs Control GSE72778	2/212	7.272297e-01	9.982132e-01	0	0	7.789998e-01	2.481215e-01	RPL32;IGF2
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Markers In Human Prefrontal Cortex GSE64810	9/871	7.272782e-01	9.982132e-01	0	0	8.504330e-01	2.708172e-01	COL1A1;IFITM1;GJA1;SPARC;ARG1;RARRES2;ARHGAP29;VIM;UNG
HDSigDB_Mouse_2021	Striatum RNA M48 Module (Darkslateblue) PMID26900923	1/107	7.276449e-01	9.982132e-01	0	0	7.725236e-01	2.456178e-01	CPNE3
HDSigDB_Mouse_2021	Up-regulated Genes In Cerebellum Of Dox Treated FRDAkd Vs WT Mice At 12 Wk GSE98790	1/107	7.276449e-01	9.982132e-01	0	0	7.725236e-01	2.456178e-01	YWHAE
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Forebrain Of 4 Wk SCA1 Spinocerebellar Ataxia 1 Mice GSE2867	2/213	7.296225e-01	9.985115e-01	0	0	7.752682e-01	2.443863e-01	SRRM2;ZFHX3
HDSigDB_Mouse_2021	Genes Up-Regulated In R6/1 Poor Vs WT GSE135057	28/2550	7.299190e-01	9.985115e-01	0	0	8.984523e-01	2.828523e-01	YWHAE;RNASEK;TNKS;CTR9;PDXP;1110002L01RIK;TTC28;PRDX2;GGA1;HECTD1;YWHAQ;1700037C18RIK;SLC39A6;CCT5;CCT2;PRMT7;PA2G4;SMU1;EEF1A1;TOX2;SLC25A39;NAGK;GSTA4;TNNT2;DLC1;SMOC1;CTNNB1;VIM
HDSigDB_Mouse_2021	Genes Changed In The Astrocytes Of zQ175 KI Mice Vs WT At 6 Month Old GSE124846	10/964	7.301787e-01	9.985115e-01	0	0	8.533221e-01	2.683408e-01	PLXND1;RASL10B;CYP2S1;TNNT2;SMOC1;RNPEP;SOX11;SNHG6;DBI;CAMKK1
HDSigDB_Mouse_2021	Genes Down-Regulated In HttQ74 Changed Genes After 1 D Of Induction In PC12 Cells GSE10581	1/108	7.309444e-01	9.985115e-01	0	0	7.652648e-01	2.398477e-01	SLC39A6
HDSigDB_Mouse_2021	Top Astrocyte-Enriched Genes In Humans And Mice PMID29892006	11/1055	7.310780e-01	9.985115e-01	0	0	8.573422e-01	2.685497e-01	CAR2;GJA1;MDK;SFXN1;MALAT1;DBI;VIM;PTN;NINL;PDLIM4;APLN
HDSigDB_Mouse_2021	Striatum RNA M24 Module (Darkgrey) PMID26900923	2/214	7.319975e-01	9.985115e-01	0	0	7.715718e-01	2.407135e-01	ALDH3B2;SLC39A6
HDSigDB_Mouse_2021	Genes Changed In HD71Q Vs Normal GSE124664	3/314	7.325062e-01	9.985115e-01	0	0	7.882407e-01	2.453663e-01	ANXA2;HSPA5;POLR2J
HDSigDB_Mouse_2021	Genes Up-Regulated In Amyotrophic Lateral Sclerosis Markers In Human Cervical Cord GSE26927	3/314	7.325062e-01	9.985115e-01	0	0	7.882407e-01	2.453663e-01	COL4A1;GLIPR2;TMOD3
HDSigDB_Mouse_2021	Down-regulated Genes In Pons Of ATXN3-KI HET Mice GSE117605	15/1414	7.325921e-01	9.985115e-01	0	0	8.710394e-01	2.710380e-01	COX8A;RPL4;TEAD4;ZFHX3;HBA-A2;COX6C;TOX2;NASP;BLOC1S1;GOLGB1;FTH1;UBN2;CYTB;MEST;TOMM6
HDSigDB_Mouse_2021	Genes Down-Regulated In Myotonic Dystrophy 1 And 2 Markers In Human Skeletal Muscle E-D-7014	2/216	7.366947e-01	9.999959e-01	0	0	7.642826e-01	2.335508e-01	HSPH1;IGF2R
HDSigDB_Mouse_2021	Genes Changed In HD Vs Control iPSCs After 45 D Of Differentiation E-MTAB-5964	1/110	7.374245e-01	9.999959e-01	0	0	7.511468e-01	2.287930e-01	TEAD4
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Cerebellum Of 11 Wk SCA1 Spinocerebellar Ataxia 1 Mice GSE2867	1/110	7.374245e-01	9.999959e-01	0	0	7.511468e-01	2.287930e-01	SRRM2
HDSigDB_Mouse_2021	Genes Up-Regulated In Cerebellum Of 5 Week Old ATXN1[82Q] Vs WT GSE122099	1/110	7.374245e-01	9.999959e-01	0	0	7.511468e-01	2.287930e-01	GJA1
HDSigDB_Mouse_2021	Genes Up-Regulated In Corpus Callosum Of BN Vs BACHD Mice PMID31015293	1/110	7.374245e-01	9.999959e-01	0	0	7.511468e-01	2.287930e-01	FIP1L1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In R6/1 HD Mice GSE59571	8/788	7.376330e-01	9.999959e-01	0	0	8.354352e-01	2.542304e-01	LARS2;CAR2;SBK1;BLOC1S1;RASL10B;CYP2S1;BLVRB;CAMKK1
HDSigDB_Mouse_2021	Genes Up-Regulated In Influence Of Cugbp1 KO On Expression In C2C12 Mouse Cells GSE29990	27/2476	7.397090e-01	9.999959e-01	0	0	8.917811e-01	2.688706e-01	NAPB;TNKS;HNRNPU;SIX1;MTIF2;ECSIT;GJA1;LDHA;UBN2;MAGOH;SERF1;NINL;CCT5;SNX6;SRRM2;ZFHX3;INSR;IGF2;SLC16A10;CWC15;COX6C;IGF2R;APLN;COL1A1;SMU1;TMEM33;BIRC6
HDSigDB_Mouse_2021	Coexpressed Gene Module M19A From Cerebral Cortex PMID18849986	3/318	7.403070e-01	9.999959e-01	0	0	7.780712e-01	2.339585e-01	GGA1;PLSCR3;CDK4
HDSigDB_Mouse_2021	Markers Of Amygdaloid Transition Zone In Amygdala PMID22996553	1/111	7.406060e-01	9.999959e-01	0	0	7.442803e-01	2.234973e-01	PPM1F
