Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	Salmon Module Eigengene Expression Profile Across Striatal Astrocytes Of R6/2 And Q175 Mice PMID31619545	2/366	7.665867e-01	9.597440e-01	0	0	7.185264e-01	1.909897e-01	RRM1;TMPO
HDSigDB_Mouse_2021	Expression In HSALR 20B Myotonic Dystrophy Mice Treated With ASO 190401 Vs Untreated HSALR 20B Mice GSE38962	5/842	7.669219e-01	9.597440e-01	0	0	7.778923e-01	2.064295e-01	FAM189B;SPARC;WDR18;SERBP1;EZH2
HDSigDB_Mouse_2021	Genes Down-Regulated In Friedreich Ataxia iPSCs Expression Vs Mel1 P51 Cell Line GSE22651	17/2590	7.672241e-01	9.597440e-01	0	0	8.518194e-01	2.257120e-01	COX7B;RPLP1;HSPE1;AIG1;RASIP1;OSGEP;ZWINT;RPS26;TRAPPC6A;PDF;ZNHIT3;MDK;SLC25A19;PRDX1;RPL13;RPS20;POLR2G
HDSigDB_Mouse_2021	Differentially Expressed Proteins In The Liver Of 6 Mon HD Q175 Mice Vs Q20 PXD005641	4/689	7.682287e-01	9.597440e-01	0	0	7.612692e-01	2.007221e-01	ACTC1;NEDD4;SERBP1;TSR1
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Striatum Of 7 Mon BACHD-deltaN17 HD Mice GSE64386	5/844	7.687184e-01	9.597440e-01	0	0	7.759564e-01	2.041002e-01	ANXA2;RPL22;ANO10;MAN2B1;VIM
HDSigDB_Mouse_2021	Genes Changed In Brain Vs Spinal Cord Derived OPCs PMID30078729	6/997	7.695592e-01	9.597440e-01	0	0	7.874178e-01	2.062542e-01	H19;ARG1;DOCK8;CPOX;HOXD4;DLK1
HDSigDB_Mouse_2021	Genes Changed In R6/1 Poor Vs R6/1 Good GSE135057	1/193	7.700210e-01	9.597440e-01	0	0	6.825347e-01	1.783719e-01	SLC2A1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Striatum Of R6/2 HD Mice GSE62210	1/193	7.700210e-01	9.597440e-01	0	0	6.825347e-01	1.783719e-01	CRIP2
HDSigDB_Mouse_2021	HD Markers In Mouse BV2 Cells GSE54443	1/193	7.700210e-01	9.597440e-01	0	0	6.825347e-01	1.783719e-01	ARMC10
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Neurons Treated With ZFP-C Vs Control GSE127821	7/1149	7.709917e-01	9.602930e-01	0	0	7.962943e-01	2.070983e-01	EEF1A1;RRM1;UBB;SERBP1;NDUFS4;PDIA6;OSGEP
HDSigDB_Mouse_2021	HD Markers In Differentiated Human GABAergic Neurons GSE77558	2/373	7.756813e-01	9.654700e-01	0	0	7.047161e-01	1.790074e-01	RPS26;NEDD4
HDSigDB_Mouse_2021	Expression In Striatum From 10 Wk HdhQ111 HD Mice GSE19780	3/540	7.780579e-01	9.673738e-01	0	0	7.289748e-01	1.829394e-01	DKC1;SERBP1;ZWINT
HDSigDB_Mouse_2021	Genes Up-Regulated In Foxp2/Olfm3-expressing Neurons Of zQ175DN Vs WT PMID32681824	1/198	7.786554e-01	9.673738e-01	0	0	6.650423e-01	1.663847e-01	FRMD5
HDSigDB_Mouse_2021	Genes Up-Regulated By 3.2 Mg/Kg PDE10A Inhibitor In Cortex Of HdhQ175 Mice GSE89505	1/199	7.803433e-01	9.673738e-01	0	0	6.616498e-01	1.641033e-01	MYL7
HDSigDB_Mouse_2021	Genes Up-Regulated In CPSF6 Binding Sites In MEFs From Mbnl1/2 KO Myotonic Dystrophy Mice Vs WT Mice GSE60487	1/199	7.803433e-01	9.673738e-01	0	0	6.616498e-01	1.641033e-01	TMPO
HDSigDB_Mouse_2021	Genes Down-Regulated In HD NPCs After ATF7IP Knock Down GSE118088	18/2758	7.812805e-01	9.673738e-01	0	0	8.450744e-01	2.085822e-01	SPARC;BEX1;AHNAK;ANXA2;DOCK8;SLC2A3;CRIP2;CDH5;H19;MYL7;CBS;HAND2;ESAM;HOXD4;VIM;MEST;TRIM67;MYH7
HDSigDB_Mouse_2021	Genes Down-Regulated In R6/1 HD Mice PMID30811995	7/1163	7.816503e-01	9.673738e-01	0	0	7.860619e-01	1.936446e-01	TRAPPC6A;KRT18;CRABP2;SLC41A1;PRRT4;DCTPP1;EZH2
HDSigDB_Mouse_2021	Htt Dependent Genes In Mouse MEFs GSE11139	2/378	7.819879e-01	9.673738e-01	0	0	6.951664e-01	1.709525e-01	CNN2;TUBB5
HDSigDB_Mouse_2021	Mouse Microglial Cell Markers (Blue Genes) PMID30811995	2/378	7.819879e-01	9.673738e-01	0	0	6.951664e-01	1.709525e-01	ABI3;DOCK8
HDSigDB_Mouse_2021	Liver RNA M27 Module (White) PMID26900923	1/200	7.820184e-01	9.673738e-01	0	0	6.582915e-01	1.618588e-01	AIG1
HDSigDB_Mouse_2021	Genes Up-Regulated In dSPNs Of HD Patients Vs Control PMID32681824	2/379	7.832306e-01	9.681768e-01	0	0	6.932868e-01	1.693895e-01	CCND3;CYTB
HDSigDB_Mouse_2021	Genes Changed In iSPNs Of HD Patients Vs Control PMID32681824	26/3886	7.837367e-01	9.681768e-01	0	0	8.615834e-01	2.099525e-01	RPL4;YWHAE;BEX1;RPLP1;ACTB;OSGEP;CCND3;UBB;CCDC85B;FTH1;GRB10;ANO10;TLE4;ACTR2;RPS9;CSNK2A1;PDIA6;ETV5;EEF1A1;ARMC10;NCL;NDUFS4;VPS41;PPIG;CYTB;RAPGEF5
HDSigDB_Mouse_2021	Top Neuron-Enriched Genes In Humans And Mice PMID29892006	6/1018	7.864825e-01	9.701829e-01	0	0	7.702194e-01	1.849950e-01	BEX1;PEG3;SLC2A3;CALM2;ZWINT;TRIM67
HDSigDB_Mouse_2021	Genes Up-Regulated In PC12 Htt-Q74 Vs PC12 Htt-Q23 Upon 72 H Of Induction PMID28499347	2/382	7.869215e-01	9.701829e-01	0	0	6.877075e-01	1.647931e-01	CSRP3;SPARC
HDSigDB_Mouse_2021	Htt Up-Regulated Genes In Mouse MEFs GSE11139	1/203	7.869678e-01	9.701829e-01	0	0	6.484158e-01	1.553397e-01	CNN2
HDSigDB_Mouse_2021	Genes Down-Regulated In Friedreich Ataxia iPSCs Expression Vs HES-2 Cell Line GSE22651	22/3337	7.884785e-01	9.713841e-01	0	0	8.506039e-01	2.021461e-01	ACTR2;COX7B;ARL6IP1;RPLP1;BTF3L4;HSPE1;AIG1;SENP3;RASIP1;OSGEP;ETV5;ACTC1;PDF;ZNHIT3;MDK;SLC25A19;CBS;FTH1;PRDX1;KDR;RPL13;PPIG
HDSigDB_Mouse_2021	Expression In Striatal Cells Of HdhQ109 HD Mice GSE42107	11/1767	7.896221e-01	9.719618e-01	0	0	8.095631e-01	1.912194e-01	TLE4;DRAP1;FAM189B;TRAPPC6A;AHNAK;DHX8;ZNHIT3;WDR18;IGF2;FKBP9;RPS21
HDSigDB_Mouse_2021	Markers Of Locus Ceruleus In Pontine Tegmentum PMID22996553	1/205	7.902052e-01	9.719618e-01	0	0	6.419935e-01	1.511654e-01	DLK1
HDSigDB_Mouse_2021	Down-regulated Genes In The Heart Of Dox Treated FRDAkd Vs WT Mice At 16 Wk GSE98790	2/385	7.905575e-01	9.719618e-01	0	0	6.822156e-01	1.603322e-01	ANO10;MYH7
HDSigDB_Mouse_2021	Expression In Forebrain Of 11 Wk SCA1 Spinocerebellar Ataxia 1 Mice GSE2867	2/386	7.917574e-01	9.723640e-01	0	0	6.804041e-01	1.588745e-01	CSNK2A1;MYH7
HDSigDB_Mouse_2021	Genes Changed In HD Neurons Treated With ZFP-C Vs Control GSE127821	13/2062	7.919585e-01	9.723640e-01	0	0	8.183561e-01	1.908785e-01	RRM1;ANXA2;CRIP2;PDIA6;OSGEP;EEF1A1;UBB;MDK;SERBP1;NDUFS4;IGF2BP1;RPL13;PPIG
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Mesencephalon Of 12 Mon Ataxin-2 KO Spinocerebellar Ataxia 2 Mice GSE55177	2/387	7.929513e-01	9.729233e-01	0	0	6.786019e-01	1.574312e-01	CNN2;ETV5
HDSigDB_Mouse_2021	Genes Changed In Secretory Ependymal Cells Of R6/2 Vs WT PMID32681824	2/388	7.941392e-01	9.731011e-01	0	0	6.768091e-01	1.560022e-01	AIG1;ACTB
HDSigDB_Mouse_2021	Down-regulated Genes In PK4C9 Treated SMA Fibroblasts GSE94111	32/4742	7.941709e-01	9.731011e-01	0	0	8.643294e-01	1.991904e-01	BEX1;AHNAK;DHX8;BTF3L4;CCNF;CPOX;RASIP1;OSGEP;CNN2;TUBB5;PDF;CBS;IGF2BP1;MEST;TMPO;TLE4;ACTR2;RRM1;CCDC58;SENP3;CDC25A;FAM189B;KRT18;HAND2;TSPAN18;NEDD4;NDUFS4;HOXD4;PPIG;DCTPP1;SNRPA;EZH2
HDSigDB_Mouse_2021	Mouse Striatum Drd1 Medium Spiny Neuron Markers PMID19013282	4/720	7.971969e-01	9.742791e-01	0	0	7.271311e-01	1.648069e-01	AHNAK;PEG3;CSNK2A1;MCMBP
HDSigDB_Mouse_2021	Genes Changed In Inferior Olive Of 12 Week Old Atxn1[154Q/2Q] Vs WT GSE122099	3/559	7.976459e-01	9.742791e-01	0	0	7.033711e-01	1.590255e-01	SPARC;PEG3;MYH7
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In 22 Mon CHL2 HD Mice GSE10202	12/1927	7.978466e-01	9.742791e-01	0	0	8.084903e-01	1.825886e-01	TLE4;CDH5;AHNAK;CCDC85B;CBS;SLC41A1;CRIP2;RAPGEF5;WDR89;PRRT4;UBQLN4;MYH7
HDSigDB_Mouse_2021	Genes Up-Regulated In The Astrocytes Of R6/2 Mice Vs WT At 2 Month Old GSE124846	5/880	7.992972e-01	9.742791e-01	0	0	7.426223e-01	1.663641e-01	TNFAIP8;ANO10;FKBP9;CNNM3;CDC25A
HDSigDB_Mouse_2021	Top Oligodendrocyte-Enriched Genes In Humans And Mice PMID29892006	6/1035	7.994875e-01	9.742791e-01	0	0	7.568111e-01	1.693625e-01	FRMD5;FTH1;PRDX1;PMP22;CPOX;RAPGEF5
HDSigDB_Mouse_2021	Genes Changed In Cerebellum Of ATXN1[82Q] Vs WT Mice GSE108255	3/561	7.996221e-01	9.742791e-01	0	0	7.007774e-01	1.567050e-01	ANXA2;DOCK8;CALM2
HDSigDB_Mouse_2021	Genes Up-Regulated In Human Microglia During Aging PMID28671693	1/211	7.996272e-01	9.742791e-01	0	0	6.234603e-01	1.394118e-01	AHNAK
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Quadriceps Muscle Of 16 Wk Mbnl1 KO Myotonic Dystrophy Mice GSE39911	4/724	8.007159e-01	9.742791e-01	0	0	7.229403e-01	1.606728e-01	TLE4;PEG3;IGF2;AIG1
HDSigDB_Mouse_2021	Differentially Expressed Genes In Striatum Of 6 Mon HD Q140 Mice Vs Q20 GSE78274	16/2512	8.013328e-01	9.742791e-01	0	0	8.239791e-01	1.824940e-01	EIF5A;COG4;WDR18;KRT8;SLC41A1;CRIP2;SENP3;ETV5;NCL;NDUFS4;ANO10;MAN2B1;CALM2;CNNM3;UBQLN4;MYH7
HDSigDB_Mouse_2021	Genes Changed In iSPNs Of zQ175DN Vs WT PMID32681824	3/563	8.015823e-01	9.742791e-01	0	0	6.982022e-01	1.544197e-01	TLE4;FRMD5;ETV5
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Markers In NSCs GSE74201	3/563	8.015823e-01	9.742791e-01	0	0	6.982022e-01	1.544197e-01	HAND2;KRT8;RASIP1
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 106 Vs Vehicle Treated Friedreich Ataxia Carrier Blood Cells GSE30933	4/725	8.015880e-01	9.742791e-01	0	0	7.218999e-01	1.596558e-01	SPARC;NEDD4;CRIP2;FLYWCH1
HDSigDB_Mouse_2021	Top OPC-enriched Genes In Humans And Mice PMID29892006	6/1041	8.039310e-01	9.761184e-01	0	0	7.521839e-01	1.641580e-01	FRMD5;BEX1;MDK;IGF2;ETV5;TRIM67
HDSigDB_Mouse_2021	Striatum RNA M1 Module (Turquoise) PMID26900923	1/214	8.041793e-01	9.761184e-01	0	0	6.145853e-01	1.339384e-01	VPS41
HDSigDB_Mouse_2021	Genes Down-Regulated In Influence Of Hsp90 Inhibitor On Expression In R6/2 HD Mice GSE29681	1/215	8.056737e-01	9.766232e-01	0	0	6.116822e-01	1.321701e-01	CCND3
HDSigDB_Mouse_2021	Genes Up-Regulated In The Astrocytes Of zQ175 KI Mice Vs WT At 6 Month Old GSE124846	1/215	8.056737e-01	9.766232e-01	0	0	6.116822e-01	1.321701e-01	ABI3
HDSigDB_Mouse_2021	Genes Down-Regulated In Myotonic Dystrophy 1 And 2 Markers In Human Skeletal Muscle E-D-7014	1/216	8.071568e-01	9.771779e-01	0	0	6.088062e-01	1.304290e-01	SERBP1
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Striatal Cells Of HdhQ109 HD Mice GSE42107	5/890	8.072105e-01	9.771779e-01	0	0	7.338441e-01	1.571680e-01	DRAP1;FAM189B;DHX8;FKBP9;RPS21
HDSigDB_Mouse_2021	Microglia Genes Up-Regulated After Activation PMID15579277	5/892	8.087634e-01	9.780479e-01	0	0	7.321122e-01	1.553900e-01	RPA3;FURIN;CALM2;OSGEP;ETV5
HDSigDB_Mouse_2021	Up-regulated Genes In Hippocampus Of 10 Mon HD Q175 Mice Vs Q20 GSE73503	3/571	8.092645e-01	9.780479e-01	0	0	6.880829e-01	1.456186e-01	GRB10;FKBP9;VIM
HDSigDB_Mouse_2021	Liver RNA M41 Module (Lightsteelblue1) PMID26900923	1/218	8.100894e-01	9.780479e-01	0	0	6.031336e-01	1.270264e-01	SERBP1
HDSigDB_Mouse_2021	Macrophage And Microglia Genes Up-Regulated After Activation PMID15579277	1/218	8.100894e-01	9.780479e-01	0	0	6.031336e-01	1.270264e-01	ETV5
HDSigDB_Mouse_2021	Down-regulated Genes In R6/2 LNA-SCB Vs WT LNA-SCB Mice GSE85126	2/403	8.112519e-01	9.787989e-01	0	0	6.509900e-01	1.361719e-01	CRABP2;MYH7
HDSigDB_Mouse_2021	Genes Changed In Pons Of ATXN3 KO Mice GSE117605	8/1359	8.128265e-01	9.790948e-01	0	0	7.659905e-01	1.587421e-01	RPL4;BEX1;NCL;TSPAN18;CYTB;COX6C;WDR89;MEST
HDSigDB_Mouse_2021	Genes Down-Regulated In Loxapine Treated STHdhQ111 Vs Control GSE129143	8/1359	8.128265e-01	9.790948e-01	0	0	7.659905e-01	1.587421e-01	TLE4;EEF1A1;ARMC10;NEDD4;SPECC1L;VPS41;FURIN;TMPO
HDSigDB_Mouse_2021	Liver RNA M11 Module (Greenyellow) PMID26900923	2/405	8.134359e-01	9.790948e-01	0	0	6.476926e-01	1.337408e-01	FURIN;MIR3064
HDSigDB_Mouse_2021	Genes Changed In Human HD Cingulate Cortex Vs Control PMID32070434	6/1055	8.140059e-01	9.790948e-01	0	0	7.415930e-01	1.526107e-01	AHNAK;CBS;DOCK8;HAND2;SLC2A3;DCTPP1
HDSigDB_Mouse_2021	Genes Up-Regulated In Sst/Npy-expressing Interneurons Of HD Patients Vs Control PMID32681824	2/406	8.145195e-01	9.790948e-01	0	0	6.460562e-01	1.325429e-01	WDR18;CYTB
HDSigDB_Mouse_2021	Genes Changed In Macrophages Vs Monocytes PMID28671693	4/741	8.151297e-01	9.790948e-01	0	0	7.056369e-01	1.442379e-01	PRDX1;VEGFB;SLC2A3;ZWINT
HDSigDB_Mouse_2021	Cingulate (Layer 5 And 6), Somatosensory (Layer 5), And Basolateral Amygdala Pyramidal Neuron Gene Module 1 PMID19638972	1/222	8.158222e-01	9.790948e-01	0	0	5.920965e-01	1.205265e-01	NDUFS4
HDSigDB_Mouse_2021	Influence Of REST Knock Down On Expression In HdhQ7 Control Mice GSE42107	1/222	8.158222e-01	9.790948e-01	0	0	5.920965e-01	1.205265e-01	CRABP2
HDSigDB_Mouse_2021	Genes Changed In Brain Vs Spinal Cord Derived OPCs From P7 Mice PMID30078729	9/1517	8.173578e-01	9.802881e-01	0	0	7.708606e-01	1.554658e-01	H19;TNFAIP8;CRABP2;IGF2;CPOX;HOXD4;FKBP9;VIM;DLK1
HDSigDB_Mouse_2021	R6/1 Vs WT Striatum Changed Genes PMID28743452	1/225	8.200087e-01	9.823141e-01	0	0	5.840774e-01	1.159045e-01	SLC41A1
HDSigDB_Mouse_2021	Mouse Cerebellum Stellate And Basket Cell Markers PMID19013282	11/1821	8.206826e-01	9.823141e-01	0	0	7.830663e-01	1.547486e-01	DRAP1;TRAPPC6A;ARG1;RPA3;RPL22;NDUFS4;HSPE1;CALM2;PRRT4;ZWINT;TRIM67
HDSigDB_Mouse_2021	Differentially Expressed Genes In Corrected iPSCs Vs HD iPSCs GSE93767	3/584	8.212168e-01	9.823141e-01	0	0	6.722333e-01	1.324086e-01	TRAPPC6A;ANXA2;EZH2
HDSigDB_Mouse_2021	Genes Up-Regulated In Trichostatin A Treated STHdhQ111 Vs Control GSE129143	3/584	8.212168e-01	9.823141e-01	0	0	6.722333e-01	1.324086e-01	FRMD5;KDR;IGF2
HDSigDB_Mouse_2021	Liver RNA M1 Module (Turquoise) PMID26900923	7/1223	8.232213e-01	9.827653e-01	0	0	7.448773e-01	1.449011e-01	ARL6IP1;DKC1;NCL;NEDD4;VEGFB;MCMBP;EZH2
HDSigDB_Mouse_2021	Expression In Quadriceps Muscle Of 16 Wk Mbnl1 KO Myotonic Dystrophy Mice GSE39911	9/1528	8.238027e-01	9.827653e-01	0	0	7.648193e-01	1.482405e-01	TLE4;CCND3;FRMD5;TNFAIP8;PEG3;DKC1;IGF2;FLYWCH1;AIG1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In VUB01 Vs VUB03 hESCs GSE7179	1/228	8.241006e-01	9.827653e-01	0	0	5.762702e-01	1.114867e-01	SLC2A3
HDSigDB_Mouse_2021	Genes Changed In Medulla Of 28 Week Old WT Mice Vs Atxn 1 154Q/2Q Mice Both Treated With Vehicle GSE114674	31/4681	8.243640e-01	9.827653e-01	0	0	8.443889e-01	1.630879e-01	SPARC;BTF3L4;CCNF;SLC2A1;CPOX;FURIN;PDF;CCDC85B;CBS;FTH1;RPL13;ANO10;MEST;UBQLN4;TLE4;PEG3;ARG1;COG4;WDR18;VEGFB;ETV5;DLK1;FRMD5;EEF1D;SLC25A19;SPECC1L;PMP22;MAN2B1;PPIG;RAPGEF5;MYH7
HDSigDB_Mouse_2021	Down-regulated Genes In The Heart Of Dox Treated FRDAkd Vs WT Mice At 12 Wk GSE98790	2/416	8.250519e-01	9.827653e-01	0	0	6.301268e-01	1.211791e-01	ANO10;ACTB
HDSigDB_Mouse_2021	Genes Down-Regulated In Inferior Olive Of 12 Week Old Atxn1[154Q/2Q] Vs WT GSE122099	2/416	8.250519e-01	9.827653e-01	0	0	6.301268e-01	1.211791e-01	SPARC;MYH7
HDSigDB_Mouse_2021	Expression In Quadriceps Muscle Of HSALR 41 Myotonic Dystrophy Mice (MOE430B Array) GSE14691	1/230	8.267771e-01	9.827653e-01	0	0	5.711790e-01	1.086497e-01	RAPGEF5
HDSigDB_Mouse_2021	Glutamatergic Synapse Gene Module From Mouse Brain PMID20616000	1/230	8.267771e-01	9.827653e-01	0	0	5.711790e-01	1.086497e-01	CRIP2
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 106 Treated Vs Untreated Friedreich Ataxia Carrier Blood Cells GSE30933	6/1074	8.270321e-01	9.827653e-01	0	0	7.276637e-01	1.381919e-01	SPARC;NEDD4;SLC2A3;CRIP2;FLYWCH1;CALM2
HDSigDB_Mouse_2021	Myotonic Dystrophy 2 Markers In Human Biceps Brachii GSE37084	4/757	8.279125e-01	9.827653e-01	0	0	6.900651e-01	1.303173e-01	FAM189B;SPARC;PDIA6;UBQLN4
HDSigDB_Mouse_2021	LGN Interneuron Gene Module PMID19638972	1/231	8.281002e-01	9.827653e-01	0	0	5.686667e-01	1.072626e-01	CALM2
HDSigDB_Mouse_2021	Striatum RNA M9 Module (Magenta) PMID26900923	2/419	8.281059e-01	9.827653e-01	0	0	6.254969e-01	1.179776e-01	EEF1A1;TUBB5
HDSigDB_Mouse_2021	Genes Enriched In Astrocytes Vs Microglia Or Oligodendrocytes PMID23954174	12/1986	8.296118e-01	9.839076e-01	0	0	7.817454e-01	1.460280e-01	FAM189B;CCND3;COX7B;MDK;CBS;PRDX1;NEDD4;SLC41A1;FLYWCH1;VIM;COX6C;ZWINT
HDSigDB_Mouse_2021	Genes Down-Regulated In Sst/Npy-expressing Interneurons Of R6/2 Vs WT PMID32681824	1/233	8.307162e-01	9.839287e-01	0	0	5.637069e-01	1.045491e-01	PEG3
HDSigDB_Mouse_2021	Hippocampal (Sst+) And Cingulate (Pvalb+) Interneuron, Somatosensory (Layer 5) Pyramidal Neuron Gene Module PMID19638972	1/233	8.307162e-01	9.839287e-01	0	0	5.637069e-01	1.045491e-01	TMPO
HDSigDB_Mouse_2021	Duchenne Muscular Dystrophy Up-Regulated Genes In Human Skeletal Muscle GSE86356	25/3861	8.318288e-01	9.841730e-01	0	0	8.282541e-01	1.525053e-01	CRABP2;CRABP1;SLC2A3;CRIP2;RASIP1;CDH5;CCND3;MDK;POLR2G;TMPO;ARG1;KRT8;VEGFB;ZWINT;ETV5;TMEM54;ABI3;SPECC1L;PMP22;ESAM;FKBP9;PFN1;RAPGEF5;CALM2;PRRT4
HDSigDB_Mouse_2021	Genes Down-Regulated In Htt-N171-82Q Vs Htt-N171-19Q Changed Genes In Rat Striatal Neurons GSE1918	1/234	8.320093e-01	9.841730e-01	0	0	5.612589e-01	1.032220e-01	RAPGEF5
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 4B Treated Vs Untreated Friedreich Ataxia Patient Blood Cells GSE30933	5/925	8.329904e-01	9.846903e-01	0	0	7.046233e-01	1.287581e-01	SPARC;SLC2A3;CRIP2;FLYWCH1;RPL8
HDSigDB_Mouse_2021	Genes Down-Regulated In iSPNs Of zQ175DN Vs WT PMID32681824	2/426	8.350475e-01	9.856316e-01	0	0	6.149487e-01	1.108547e-01	TLE4;ETV5
HDSigDB_Mouse_2021	Up-regulated Genes In Cerebellum Of 10 Mon HD Q140 Mice Vs Q20 GSE78270	3/600	8.350537e-01	9.856316e-01	0	0	6.536738e-01	1.178307e-01	TLE4;NCL;PPIG
HDSigDB_Mouse_2021	Genes Down-Regulated In STHdhQ7/Q7 Vs STHdhQ111/Q111 Cells Upon Heat Shock GSE38001	27/4156	8.369066e-01	9.856316e-01	0	0	8.289909e-01	1.475958e-01	TNFAIP8;BEX1;DOCK8;CRABP1;CCNF;SLC41A1;SLC2A3;CRIP2;RASIP1;TUBB5;RPS9;RPL41;WDR18;RPL22;KRT8;CDC25A;ZWINT;ETV5;TRAPPC6A;EEF1D;NCL;SERBP1;SPECC1L;TSR1;MAN2B1;FLYWCH1;EZH2
HDSigDB_Mouse_2021	Hdac4 Interactome In Striatum Of Q20 And Q140 HD Mice PMID31040226	1/238	8.370845e-01	9.856316e-01	0	0	5.516737e-01	9.810426e-02	ABI3
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In The Heart Of Mbnl1 KO Myotonic Dystrophy Mice GSE39911	1/239	8.383293e-01	9.856316e-01	0	0	5.493277e-01	9.687078e-02	DLK1
HDSigDB_Mouse_2021	Genes Changed In Mouse Brain Derived OPCs From P7 Vs E13.5 Mice PMID30078729	33/4999	8.386689e-01	9.856316e-01	0	0	8.381383e-01	1.474614e-01	TNFAIP8;BEX1;AHNAK;CRABP2;DHX8;DOCK8;CRABP1;HBA-X;CPOX;SLC2A3;CRIP2;TUBB5;MDK;CCDC85B;CBS;KDR;GRB10;IGF2BP1;MEST;TRIM67;ANXA2;AIG1;CDC25A;ETV5;DLK1;EEF1A1;H19;TSPAN18;MAN2B1;HOXD4;VIM;PRRT4;EZH2
HDSigDB_Mouse_2021	CAG Length-Dependent Genes In 10 Mon Mouse Cortex PMID26900923	10/1706	8.388622e-01	9.856316e-01	0	0	7.591078e-01	1.333819e-01	RRM1;FTH1;RPA3;TSPAN18;PMP22;CPOX;MCMBP;CRIP2;CNNM3;MYH7
HDSigDB_Mouse_2021	Genes Changed In Ciliated Ependymal Cells Of zQ175DN Vs WT PMID32681824	2/430	8.389004e-01	9.856316e-01	0	0	6.090761e-01	1.069923e-01	FRMD5;CYTB
HDSigDB_Mouse_2021	Liver RNA M39 Module (Orangered4) PMID26900923	2/430	8.389004e-01	9.856316e-01	0	0	6.090761e-01	1.069923e-01	PFN1;CDC25A
HDSigDB_Mouse_2021	Macrophage Genes Up-Regulated After Activation PMID15579277	4/772	8.392291e-01	9.856316e-01	0	0	6.760558e-01	1.184933e-01	PEG3;NEDD4;ETV5;TMPO
HDSigDB_Mouse_2021	Up-regulated Genes In Cortex Of 10 Mon HD Q175 Mice Vs Q20 PMID26900923	4/773	8.399611e-01	9.858520e-01	0	0	6.751413e-01	1.177444e-01	RRM1;TUBB5;CPOX;CNNM3
HDSigDB_Mouse_2021	Down-regulated Genes In Cortex Of 6 Mon HD Q175 Mice Vs Q20 PMID26900923	5/937	8.411639e-01	9.866242e-01	0	0	6.951099e-01	1.202323e-01	CRABP2;PMP22;CRIP2;PPIG;MYH7
HDSigDB_Mouse_2021	Genes Down-Regulated In Influence Of Mbnl1 KO On Expression In C2C12 Mouse Cells GSE29990	27/4170	8.419978e-01	9.869631e-01	0	0	8.254537e-01	1.419598e-01	COX7B;BEX1;CRABP1;BTF3L4;CNN2;CDH5;CCND3;CBS;GRB10;IGF2BP1;MEST;CNNM3;UBQLN4;ARG1;IGF2;VEGFB;CDC25A;DLK1;DHODH;TMEM54;ABI3;EEF1D;SPECC1L;PMP22;ESAM;HOXD4;MYH7
HDSigDB_Mouse_2021	Genes Changed In HD Vs Control iPSCs After 60 D Of Differentiation GSE109534	2/434	8.426722e-01	9.871147e-01	0	0	6.033122e-01	1.032733e-01	H19;KDR
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In HSALR 20B Myotonic Dystrophy Mice Treated With ASO 190401 Vs Untreated HSALR 20B Mice GSE38962	2/435	8.436026e-01	9.875659e-01	0	0	6.018879e-01	1.023653e-01	SPARC;EZH2
HDSigDB_Mouse_2021	Locuses With Increased DNA Methylation In Occipital Lobe Region Of AD Vs Control GSE72778	3/613	8.456140e-01	9.892810e-01	0	0	6.393110e-01	1.072075e-01	COX7B;BEX1;DKC1
HDSigDB_Mouse_2021	ChIP-seq For H3K27ac In R6/1 Vs WT Down GSE140117	6/1109	8.491393e-01	9.927638e-01	0	0	7.032607e-01	1.150057e-01	CCDC85B;SLC2A3;CRIP2;RPL29;CALM2;RASIP1
HDSigDB_Mouse_2021	Genes Up-Regulated In Endothelial Cells Of HD Patients Vs Control PMID32681824	10/1728	8.499759e-01	9.928259e-01	0	0	7.484788e-01	1.216632e-01	CCND3;AHNAK;CSNK2A1;NEDD4;G3BP1;GRB10;SLC2A3;FURIN;CRIP2;RAPGEF5
HDSigDB_Mouse_2021	Changes In DNA Methylation In Occipital Lobe Region Of AD Vs Control GSE72778	3/619	8.502888e-01	9.928259e-01	0	0	6.328865e-01	1.026410e-01	COX7B;BEX1;DKC1
HDSigDB_Mouse_2021	Genes Down-Regulated In CAG Length-Dependent Genes In 10 Mon Mouse Cortex PMID26900923	5/953	8.515535e-01	9.933720e-01	0	0	6.828001e-01	1.097212e-01	FTH1;RPA3;PMP22;CRIP2;MYH7
