Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	Genes Up-Regulated In Pvalb/Th-expressing Interneurons Of zQ175DN Vs WT PMID32681824	8.053327e-01	9.455493e-01	0	0	6.125000e-01	1.326061e-01	CYTB
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Grade 4 Markers In Human Caudate Nucleus (HG-U133B) GSE3790	8.055572e-01	9.455493e-01	0	0	7.174268e-01	1.551228e-01	ZFHX3;SALL1;UBN2;SRSF4
HDSigDB_Mouse_2021	Cortex RNA M6 Module (Red) PMID26900923	8.056849e-01	9.455493e-01	0	0	6.593911e-01	1.424697e-01	HCN4;SALL1
HDSigDB_Mouse_2021	Ume1 Suppressor Deletion In Htt103Q Yeasts Vs Control Htt25Q Strain GSE18644	8.056849e-01	9.455493e-01	0	0	6.593911e-01	1.424697e-01	EIF5A;ARG1
HDSigDB_Mouse_2021	Genes Changed In HDACi 4B Treated Vs Untreated Friedreich Ataxia Carrier Blood Cells GSE30933	8.057075e-01	9.455493e-01	0	0	8.304325e-01	1.794021e-01	SRRM2;CCT3;NAPB;COX7B;SPARC;ANXA2;PCOLCE;CRIP2;RPL8;CRIP1;COL1A1;HSPH1;UPK1A;SNRNP70;PLCG2;CTNNB1;BLVRB;RPS21
HDSigDB_Mouse_2021	Myotonic Dystrophy 1 Up-Regulated Genes In Human Skeletal Muscle GSE86356	8.070695e-01	9.463696e-01	0	0	7.963702e-01	1.706983e-01	GJA1;ANXA2;HSPA5;MDK;GLIPR2;TNNT2;SNAI1;PCOLCE;PTN;PDLIM4;UQCRH
HDSigDB_Mouse_2021	Mouse Astrocyte Markers (Blue Genes) PMID30811995	8.077165e-01	9.463696e-01	0	0	6.563280e-01	1.401550e-01	CPNE3;TTC28
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 4B Treated Vs Untreated Friedreich Ataxia Carrier Blood Cells GSE30933	8.079008e-01	9.463696e-01	0	0	7.886860e-01	1.682393e-01	SRRM2;COL1A1;NAPB;SPARC;UPK1A;SNRNP70;PCOLCE;CRIP2;RPL8;CRIP1
HDSigDB_Mouse_2021	Glutamatergic Neuron Gene Module M10 From Cerebral Cortex PMID18849986	8.086301e-01	9.466403e-01	0	0	7.137553e-01	1.516114e-01	1110008P14RIK;1110004F10RIK;MIF;ECSIT
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs Control Adrenal Gland GSE22651	8.092854e-01	9.467023e-01	0	0	8.756659e-01	1.852941e-01	NAPB;IFITM1;SPARC;RNASEK;HBA-A2;CRIP2;RFNG;1110065P20RIK;CRIP1;PPM1F;MRPL33;HSP90B1;CDH5;PRDX2;LDHA;HECTD1;SAMM50;TMEM88;GLIPR2;FTH1;PLCG2;CPNE3;ZFHX3;GPX1;1110008P14RIK;ANXA2;HSPA5;RARRES2;IGF2;PCOLCE;TFIP11;DHCR24;PDZK1IP1;DHDDS;RPS26;H19;TOX2;DAD1;GOLGB1;DLC1;ESAM;ACO1;VIM;INTS9;ALDOA
HDSigDB_Mouse_2021	Expression In SA01 Vs VUB03 hESCs GSE7179	8.105574e-01	9.467023e-01	0	0	7.305849e-01	1.534470e-01	EIF5A;FTH1;SRSF2;HNRNPU;ALDOA
HDSigDB_Mouse_2021	HD-specific Set Of Genes (Cluster 3) PMID28499347	8.106761e-01	9.467023e-01	0	0	6.021359e-01	1.263803e-01	ALDH3B2
HDSigDB_Mouse_2021	Mural Cell-Enriched Genes PMID25700174	8.106761e-01	9.467023e-01	0	0	6.021359e-01	1.263803e-01	CRIP1
HDSigDB_Mouse_2021	Genes Up-Regulated In Brain Vs Spinal Cord Derived OPCs From P7 Mice PMID30078729	8.117038e-01	9.473202e-01	0	0	7.446957e-01	1.553583e-01	GJA1;PLXND1;COL4A1;IGF2;HBA-A2;VIM
HDSigDB_Mouse_2021	Myotonic Dystrophy 1 Markers In Human Skeletal Muscle GSE86356	8.175883e-01	9.530241e-01	0	0	8.501651e-01	1.712202e-01	SIX1;MTIF2;AUP1;PTN;UQCRH;RPS15;CDH5;PRDX2;GJA1;UPK1A;MDK;TMEM88;GLIPR2;FTH1;PDLIM4;COX8A;CAR2;ANXA2;HSPA5;INSR;PCOLCE;PA2G4;CWC15;SLC25A39;LSM6;TNNT2;SNAI1;SRSF4;ALDOA
HDSigDB_Mouse_2021	Genes Down-Regulated In Cerebellum Of 29 Week Old fxSCA7 92Q Mice Vs WT GSE139090	8.175944e-01	9.530241e-01	0	0	6.414245e-01	1.291758e-01	XBP1;SBK1
HDSigDB_Mouse_2021	Differentially Expressed Proteins In The Liver Of 10 Mon HD Q175 Mice Vs Q20 PXD005641	8.185452e-01	9.530957e-01	0	0	6.759404e-01	1.353413e-01	HBB-Y;GPX1;RPL18
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Markers In Human Caudate Nucleus GSE26927	8.186590e-01	9.530957e-01	0	0	8.388970e-01	1.678529e-01	COX8A;NAPB;PRMT7;RNASEK;MDH1;RASL10B;PUS1;CRABP1;PDXP;CRMP1;SOX11;DHCR24;SLC16A10;COX6C;CAMKK1;PRDX2;LDHA;SAMM50;NHP2;SERF1;RPL26;OCIAD2;ALDOA;CNIH2
HDSigDB_Mouse_2021	Liver RNA M14 Module (Cyan) PMID26900923	8.201396e-01	9.536941e-01	0	0	7.695599e-01	1.525889e-01	NAPB;HECTD1;HSPH1;FIP1L1;UBN2;SLC39A6;PDXP;FBXO45;ZC3H13
HDSigDB_Mouse_2021	Locuses With Decreased DNA Methylation In Frontal Lobe Region Of AD Vs Control GSE72778	8.201769e-01	9.536941e-01	0	0	6.737752e-01	1.335660e-01	SMU1;TNRC18;CRIP2
HDSigDB_Mouse_2021	Genes Down-Regulated In WT Treated With PLX3397 Vs Control GSE136158	8.220542e-01	9.552924e-01	0	0	8.062874e-01	1.579911e-01	HCN4;ZFHX3;SPARC;TNKS;TTC28;GJA1;HECTD1;SALL1;TMEM33;MIER3;UBN2;PLCG2;CPNE3;BIRC6;RPL26
HDSigDB_Mouse_2021	Genes Down-Regulated In Striatal Cholinergic Interneurons Of HdhQ111 Vs HdhQ20 PMID32681824	8.242626e-01	9.572732e-01	0	0	7.741695e-01	1.496208e-01	ZFHX3;SALL1;HSPA5;MIER3;UBN2;GOLGB1;TNRC18;BIRC6;ZC3H13;HSP90B1
HDSigDB_Mouse_2021	Differentially Expressed Genes In Cortex Of 10 Mon HD Q175 Mice Vs Q20 PMID26900923	8.258068e-01	9.584808e-01	0	0	8.120536e-01	1.554225e-01	CCT3;CAR2;1110008P14RIK;HSP90AB1;ANKRD27;PLXND1;RASL10B;TMOD3;CRMP1;CRIP2;PTN;CAMKK1;APLN;HNRNPL;ALDH3B2;GJA1;NAGK
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In HSALR 20B Myotonic Dystrophy Mice Treated With ASO 190401 Vs Untreated HSALR 20B Mice GSE38962	8.265799e-01	9.584982e-01	0	0	6.652487e-01	1.267024e-01	NAPB;SPARC;COL4A1
HDSigDB_Mouse_2021	Genes Down-Regulated In CAG Length-Dependent Genes In 6 Mon Mouse Cortex PMID26900923	8.272403e-01	9.584982e-01	0	0	7.531365e-01	1.428399e-01	CAR2;MDH1;FBXO45;DHCR24;CRIP2;PTN;MEST;HSP90B1
HDSigDB_Mouse_2021	Down-regulated Genes In The Heart Of Dox Treated FRDAkd Vs WT Mice At 16 Wk GSE98790	8.281500e-01	9.584982e-01	0	0	6.631501e-01	1.250442e-01	1110008P14RIK;WBP11;POLR2J
HDSigDB_Mouse_2021	Liver RNA M7 Module (Black) PMID26900923	8.282534e-01	9.584982e-01	0	0	5.684524e-01	1.071170e-01	DLC1
HDSigDB_Mouse_2021	Influence Of Cugbp1 KO On Expression In C2C12 Mouse Cells GSE29990	8.285540e-01	9.584982e-01	0	0	8.518881e-01	1.602174e-01	HBB-Y;NAPB;TNKS;CRABP1;HNRNPU;SIX1;MTIF2;ECSIT;GJA1;LDHA;HECTD1;UBN2;MAGOH;SERF1;NINL;CCT5;SNX6;SRRM2;CAR2;ZFHX3;INSR;IGF2;SLC16A10;CWC15;COX6C;IGF2R;APLN;COL1A1;SMU1;LARS2;TMEM33;COL4A1;BIRC6;SRSF9
HDSigDB_Mouse_2021	Genes Changed By 3.2 Mg/Kg PDE10A Inhibitor In Striatum Of HdhQ175 Mice GSE89505	8.288487e-01	9.584982e-01	0	0	6.243993e-01	1.172108e-01	HBB-Y;MEST
HDSigDB_Mouse_2021	Genes Up-Regulated In The Cortex Of zQ175 KI Mice Vs WT GSE123657	8.306281e-01	9.588452e-01	0	0	5.639436e-01	1.046528e-01	CRMP1
HDSigDB_Mouse_2021	Markers Of Midbrain Raphe Nuclei In Mesencephalon PMID22996553	8.306281e-01	9.588452e-01	0	0	5.639436e-01	1.046528e-01	SOX11
HDSigDB_Mouse_2021	FOXP1 Down-Regulated Genes In Human Neural Cells GSE62718	8.306627e-01	9.588452e-01	0	0	6.216482e-01	1.153353e-01	SMOC1;IGF2
HDSigDB_Mouse_2021	Liver RNA M13 Module (Salmon) PMID26900923	8.325021e-01	9.603850e-01	0	0	7.225402e-01	1.324557e-01	JRK;TPRA1;RFC4;NAGK;PLSCR3;MTIF2
HDSigDB_Mouse_2021	Genes Up-Regulated In Brain Vs Spinal Cord Derived OPCs From E13.5 Mouse Embryos PMID30078729	8.342010e-01	9.617608e-01	0	0	7.038420e-01	1.275931e-01	CAR2;LDHA;NRARP;SOX11;UNG
HDSigDB_Mouse_2021	Up-regulated Genes In Pons Of ATXN3-dupKI HET Mice GSE117605	8.352798e-01	9.617643e-01	0	0	5.551357e-01	9.991806e-02	SMOC1
HDSigDB_Mouse_2021	Genes Changed In Brain Vs Spinal Cord Derived OPCs From P7 Mice PMID30078729	8.355917e-01	9.617643e-01	0	0	7.785402e-01	1.398377e-01	H19;CAR2;GJA1;PLXND1;TMEM88;COL4A1;IGF2;PLCG2;HBA-A2;DHCR24;VIM;APLN
HDSigDB_Mouse_2021	Expression In Cerebellum Of 6 Mon Ataxin-2 KO Spinocerebellar Ataxia 2 Mice GSE55177	8.358199e-01	9.617643e-01	0	0	6.528489e-01	1.170833e-01	PCOLCE;SOX11;HSP90B1
HDSigDB_Mouse_2021	Differentially Expressed Genes In Cortex Of 6 Mon HD Q140 Mice Vs Q20 GSE78272	8.366740e-01	9.617643e-01	0	0	7.009876e-01	1.250006e-01	CAR2;ZFHX3;RASL10B;CYP2S1;NINL
HDSigDB_Mouse_2021	Liver RNA M42 Module (Lightcyan1) PMID26900923	8.375577e-01	9.617643e-01	0	0	5.508333e-01	9.764355e-02	RPL22
HDSigDB_Mouse_2021	Duchenne Muscular Dystrophy Up-Regulated Genes In Human Skeletal Muscle GSE86356	8.377439e-01	9.617643e-01	0	0	8.412287e-01	1.489335e-01	DOCK6;IFITM1;SF3B2;CRABP1;CRMP1;NRARP;CRIP2;PTN;CRIP1;PPM1F;RASIP1;HSP90B1;CDH5;UPK1A;MDK;TNRC18;PDLIM4;NINL;XBP1;EGFL7;1110008P14RIK;ARG1;ARHGAP29;PCOLCE;COL1A1;NAGK;GOLGB1;TIMELESS;SNAI1;ESAM;SRSF9
HDSigDB_Mouse_2021	Genes Up-Regulated In Macrophages Vs Monocytes PMID28671693	8.377473e-01	9.617643e-01	0	0	6.108787e-01	1.081492e-01	DHCR24;NINL
HDSigDB_Mouse_2021	Top OPC-enriched Genes In Humans And Mice PMID29892006	8.392589e-01	9.623812e-01	0	0	7.514909e-01	1.316883e-01	COL1A1;HSPH1;MDK;SMOC1;IGF2;DBI;PCOLCE;SOX11;PTN
HDSigDB_Mouse_2021	Genes Down-Regulated In PC12 Htt-Q74 Vs PC12 Htt-Q23 Upon 120 H Of Induction PMID28499347	8.394762e-01	9.623812e-01	0	0	6.082436e-01	1.064287e-01	PLXND1;TNNT2
HDSigDB_Mouse_2021	Locuses With Decreased DNA Methylation In Frontal Lobe Region Of HD Vs Control GSE72778	8.398042e-01	9.623812e-01	0	0	5.465967e-01	9.542839e-02	SLC39A6
HDSigDB_Mouse_2021	Genes Changed In HD109Q Vs Normal GSE124664	8.411885e-01	9.633865e-01	0	0	6.056308e-01	1.047375e-01	IFITM1;POLR2J
HDSigDB_Mouse_2021	Genes Up-Regulated In Mouse Granule Cells Vs Basket Cells GSE101914	8.421498e-01	9.638910e-01	0	0	7.656872e-01	1.315430e-01	LARS2;GJA1;HECTD1;FIP1L1;SIX1;SOX11;BIRC6;VIM;COX6C;ZC3H13;MRPL33
HDSigDB_Mouse_2021	Genes Down-Regulated In Control Vs Mitomycin Treated NSCs GSE24116	8.428119e-01	9.638910e-01	0	0	8.137264e-01	1.391566e-01	TEAD4;XBP1;SPARC;1110008P14RIK;RNASEK;RPL23;RARRES2;RPL22;AUP1;PPM1F;IGF2R;APLN;GJA1;NAGK;TMEM33;FTH1;GOLGB1;SLC39A6;VIM;RPS2;SNX6
HDSigDB_Mouse_2021	Genes Down-Regulated In Foxp2/Olfm3-expressing Neurons Of HD Patients Vs Control PMID32681824	8.431510e-01	9.638910e-01	0	0	8.027870e-01	1.369629e-01	PRMT7;MDH1;LUZP1;HNRNPU;1110004F10RIK;SLC16A10;CAMKK1;HSP90B1;EEF1A1;HNRNPL;LARS2;LDHA;HSPH1;DLC1;SFXN1;SRSF4;CYTB;ZC3H13
HDSigDB_Mouse_2021	Genes Up-Regulated In R6/1 Treated With PLX3397 Vs Vehicle Treated WT Mice GSE136158	8.446347e-01	9.650066e-01	0	0	6.408947e-01	1.082157e-01	ZFHX3;UBN2;CYP2S1
HDSigDB_Mouse_2021	Genes Changed In The Liver Of zQ175 Neo- Mice Vs WT GSE123657	8.463599e-01	9.655891e-01	0	0	5.342662e-01	8.912127e-02	RASIP1
HDSigDB_Mouse_2021	Up-regulated Genes In Pons Of YAC15Q Tg(hATXN3) Mice GSE117605	8.463599e-01	9.655891e-01	0	0	5.342662e-01	8.912127e-02	PTN
HDSigDB_Mouse_2021	Genes Down-Regulated During Hematopoietic Differentiation PMID19128795	8.466692e-01	9.655891e-01	0	0	7.687644e-01	1.279572e-01	IFITM1;SPARC;SBK1;MDK;CYP2S1;CRABP1;SNAI1;PLCG2;ESAM;VIM;MEST;PPM1F
HDSigDB_Mouse_2021	Genes Changed In HD Vs Control Fibroblast-Derived Neurons GSE84013	8.482226e-01	9.667111e-01	0	0	7.052295e-01	1.160894e-01	CAR2;IFITM1;RARRES2;PTN;MEST;RASIP1
HDSigDB_Mouse_2021	Genes Changed In dSPNs Of R6/2 Vs WT PMID32681824	8.486706e-01	9.667111e-01	0	0	7.423015e-01	1.217999e-01	YWHAE;ZFHX3;HSPA5;LUZP1;MDK;SNRNP70;DLC1;ANKRD11;TTC28
HDSigDB_Mouse_2021	Down-regulated Genes In The Heart Of Dox Treated FRDAkd Mice At 12 Wk GSE98790	8.495049e-01	9.670817e-01	0	0	5.928922e-01	9.670165e-02	1110008P14RIK;POLR2J
HDSigDB_Mouse_2021	Genes Down-Regulated In PC12 Htt-Q74 Vs PC12 Htt-Q23 Upon 96 H Of Induction PMID28499347	8.505812e-01	9.677271e-01	0	0	5.263480e-01	8.518175e-02	1110008P14RIK
HDSigDB_Mouse_2021	Expression In PC12 Cells With nonSUMOylatable AR112Q (KRKR) Upon Ligand Stimulation GSE50383	8.527195e-01	9.695793e-01	0	0	5.879436e-01	9.367389e-02	RPL4;HCN4
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Striatal Cells Of HdhQ109 HD Mice GSE42107	8.535397e-01	9.699314e-01	0	0	6.992396e-01	1.107339e-01	EGFL7;DHCR24;1110004F10RIK;SLC16A10;RPS21;IGF2R
HDSigDB_Mouse_2021	Genes Changed In HDACi 4B Vs Vehicle Treated Friedreich Ataxia Carrier Blood Cells GSE30933	8.541074e-01	9.699964e-01	0	0	7.368898e-01	1.162063e-01	COL1A1;COX8A;SPARC;HSPH1;UPK1A;PCOLCE;CRIP2;RPS21;HSP90B1
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 106 Vs Vehicle Treated Healthy Donor Blood Cells GSE30933	8.551532e-01	9.700389e-01	0	0	7.793178e-01	1.219435e-01	CAR2;NAPB;CTR9;HBA-A2;SLC16A10;CRIP2;CRIP1;COL1A1;SBK1;UPK1A;RPS18;GLIPR2;SLC39A6;CTNNB1;POLR2J
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In HD60i.4 NSCs From HD Patient Vs NSCs From Healthy Controls GSE37517	8.553034e-01	9.700389e-01	0	0	8.008895e-01	1.251782e-01	IFITM1;RFC4;TNKS;HNRNPU;FBXO45;SOX11;DHCR24;SLC16A10;GJA1;SBK1;SALL1;LSM6;MDK;TIMELESS;SLC39A6;SFXN1;OCIAD2;LBR;NINL;SRSF9
HDSigDB_Mouse_2021	Differentially Expressed Proteins In HD Patient iPSC-derived Neurons Vs Healthy iPSC-derived Neurons PMID30768179	8.558716e-01	9.700389e-01	0	0	5.830757e-01	9.074691e-02	CRMP1;SRSF4
HDSigDB_Mouse_2021	Genes Up-Regulated In Human Microglia During Aging PMID28671693	8.566975e-01	9.700389e-01	0	0	5.148981e-01	7.963946e-02	IGF2R
HDSigDB_Mouse_2021	Striatum RNA M34 Module (Darkmagenta) PMID26900923	8.566975e-01	9.700389e-01	0	0	5.148981e-01	7.963946e-02	NCL
HDSigDB_Mouse_2021	Expression In Cerebellum Of 12 Mon Ataxin-2 KO Spinocerebellar Ataxia 2 Mice GSE55177	8.572883e-01	9.701297e-01	0	0	8.283914e-01	1.275565e-01	SPARC;ANKRD11;PTN;TTC28;PRDX2;UPK1A;FIP1L1;SNRNP70;1700037C18RIK;CPNE3;A930013F10RIK;PDLIM4;TEAD4;PRMT7;RFC4;HSPA5;MDH1;TMOD3;IGF2;PDZK1IP1;DHDDS;HNRNPL;LARS2;SLC25A39;CDK4;TMEM33;GOLGB1;MALAT1;BIRC6;OCIAD2;RPS21
HDSigDB_Mouse_2021	Top Oligodendrocyte-Enriched Genes In Humans And Mice PMID29892006	8.585195e-01	9.701658e-01	0	0	7.324370e-01	1.117302e-01	CAR2;SBK1;YWHAQ;FTH1;SMOC1;DBI;DHCR24;PTN;SNX6
HDSigDB_Mouse_2021	Liver RNA M27 Module (White) PMID26900923	8.586804e-01	9.701658e-01	0	0	5.111905e-01	7.788420e-02	LSM6
HDSigDB_Mouse_2021	Genes Changed In Medulla Of 28 Week Old Atxn 1 154Q/2Q KI Mice Treated With ASO Vs Vehicle GSE114674	8.588521e-01	9.701658e-01	0	0	7.211173e-01	1.097242e-01	CAR2;GJA1;SPARC;ANKRD27;RASL10B;SMOC1;NRARP;CPNE3
HDSigDB_Mouse_2021	Genes Down-Regulated In The Astrocytes Of R6/2 Mice Vs WT At 3 Month Old GSE124846	8.598122e-01	9.704500e-01	0	0	7.973543e-01	1.204334e-01	HCN4;CAR2;SPARC;PLXND1;RASL10B;RARRES2;ANKRD11;CRABP1;RPL22;DBI;PCOLCE;DHCR24;CRIP2;RHOA;HSP90B1;GJA1;GLIPR2;MALAT1;SFN;VIM
HDSigDB_Mouse_2021	Down-regulated Genes In Corrected iPSCs Vs HD iPSCs GSE93767	8.606359e-01	9.704500e-01	0	0	5.075355e-01	7.617280e-02	ANXA2
HDSigDB_Mouse_2021	HD Grade 2 Markers In Human Frontal Lobe BA4 (HG-U133B) GSE3790	8.606359e-01	9.704500e-01	0	0	5.075355e-01	7.617280e-02	MALAT1
HDSigDB_Mouse_2021	Down-regulated Proteins In Striatum Of 10 Mon HD Q175 Mice Vs Q20 PXD006302	8.634852e-01	9.730854e-01	0	0	5.712469e-01	8.384674e-02	CAR2;CAMKK1
HDSigDB_Mouse_2021	Down-regulated Soluble Proteins In Hippocampus Of 12 Wk R6/2 Mice PXD004973	8.644665e-01	9.735960e-01	0	0	5.003788e-01	7.287651e-02	HSP90B1
HDSigDB_Mouse_2021	Htt-N171-82Q Vs Htt-N171-19Q Changed Genes In Rat Striatal Neurons GSE1918	8.649632e-01	9.735960e-01	0	0	5.689376e-01	8.253482e-02	VIM;SRSF9
HDSigDB_Mouse_2021	Expression In VUB01 Vs VUB03 hESCs GSE7179	8.664266e-01	9.746658e-01	0	0	5.666467e-01	8.124464e-02	EIF5A;CPNE3
HDSigDB_Mouse_2021	Genes Down-Regulated In Striatum Of HdhQ175 Mice GSE89505	8.670184e-01	9.747544e-01	0	0	7.569279e-01	1.080099e-01	CAR2;PLXND1;RASL10B;NRARP;CRIP2;CAMKK1;SBK1;UPK1A;MDK;NHP2;BLVRB;MALAT1;SFN
HDSigDB_Mouse_2021	Cingulate (Pvalb+) Interneurons, Cingulate (Layer 5) And Somatosensory (Layer 5) Pyramidal Neuron Gene Module PMID19638972	8.678754e-01	9.751409e-01	0	0	5.643740e-01	7.997581e-02	SMU1;ANAPC11
HDSigDB_Mouse_2021	Genes Down-Regulated In iSPNs Of zQ175DN Vs WT PMID32681824	8.699012e-01	9.754641e-01	0	0	6.057205e-01	8.442267e-02	SRRM2;UBN2;ANKRD11
HDSigDB_Mouse_2021	Changes In DNA Methylation In Frontal Lobe Region Of HD Vs Control GSE72778	8.700167e-01	9.754641e-01	0	0	4.900114e-01	6.823060e-02	SLC39A6
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 106 Treated Vs Untreated Healthy Donor Blood Cells GSE30933	8.705125e-01	9.754641e-01	0	0	7.658456e-01	1.062022e-01	CAR2;NAPB;RFC4;HBA-A2;SLC16A10;CRIP2;COL1A1;SBK1;UPK1A;SNRNP70;GLIPR2;SLC39A6;CTNNB1;SFXN1;POLR2J
HDSigDB_Mouse_2021	Genes Down-Regulated In Friedreich Ataxia iPSCs Expression Vs IPSY2-1MSC-Ips1 Cell Line GSE22651	8.706086e-01	9.754641e-01	0	0	7.957344e-01	1.102592e-01	CCT3;RFC4;RPL23;TMOD3;CTR9;DBI;1110004F10RIK;MIF;ECSIT;ANAPC11;RPS26;SMU1;ALDH3B2;PSMC5;LSM6;TNNT2;NHP2;CTNNB1;SERF1;BIRC6;POLR2J;CCT5
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Markers In Human Caudate Nucleus (HG-U133A) E-AFMX-6	8.707300e-01	9.754641e-01	0	0	5.598819e-01	7.750070e-02	COX7B;OCIAD2
HDSigDB_Mouse_2021	Markers Of Substantia Nigra, Pars Compacta In Mesencephalon PMID22996553	8.718160e-01	9.761051e-01	0	0	4.866497e-01	6.675710e-02	CYP2S1
HDSigDB_Mouse_2021	Genes Changed In Cerebellum Of 18 Week Old Atxn 1 154Q/2Q Mice Treated With ASO Vs Vehicle GSE114674	8.733098e-01	9.770440e-01	0	0	6.762310e-01	9.160554e-02	GJA1;LDHA;1110008P14RIK;SALL1;PARP1;CNIH2
HDSigDB_Mouse_2021	Down-regulated Genes In PK4C9 Treated SMA Fibroblasts GSE94111	8.736830e-01	9.770440e-01	0	0	8.385469e-01	1.132354e-01	IFITM1;JRK;MTIF2;ECSIT;PPM1F;RASIP1;CAMKK1;MRPL33;UNG;TTC28;LDHA;HECTD1;HSPH1;SAMM50;FIP1L1;SNRNP70;MIER3;SERF1;LBR;MEST;PDLIM4;TEAD4;ZFHX3;RFC4;D8ERTD738E;PARP1;RASL10B;TMOD3;PUS1;DHCR24;PA2G4;APLN;COL1A1;LARS2;TOX2;LSM6;GOLGB1;SRSF2;SFXN1;SRSF4;ACO1;BIRC6;OCIAD2;INTS9;SRSF9
HDSigDB_Mouse_2021	Autistic Brain Down-Regulated Interneuron Gene Module PMID21614001	8.747364e-01	9.776466e-01	0	0	5.987925e-01	8.013798e-02	NAPB;TOX2;DHDDS
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Markers In Human Caudate Nucleus (HG-U133A) E-AFMX-6	8.753405e-01	9.777466e-01	0	0	4.800615e-01	6.391652e-02	SALL1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Cortex Of 7 Mon BACHD-deltaN17 HD Mice GSE64386	8.770664e-01	9.785238e-01	0	0	4.768333e-01	6.254748e-02	1110008P14RIK
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In PC12 Cells With nonSUMOylatable AR112Q (KRKR) Upon Ligand Stimulation GSE50383	8.770664e-01	9.785238e-01	0	0	4.768333e-01	6.254748e-02	RPL4
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Quadriceps Muscle Of HSALR 20B Myotonic Dystrophy Mice (MOE430B Array) GSE14691	8.787684e-01	9.792728e-01	0	0	4.736479e-01	6.121134e-02	LARS2
HDSigDB_Mouse_2021	Striatum RNA M23 Module (Darkturquoise) PMID26900923	8.787684e-01	9.792728e-01	0	0	4.736479e-01	6.121134e-02	HNRNPA2B1
HDSigDB_Mouse_2021	Genes Up-Regulated In The Striatum Of zQ175 KI Mice Vs WT GSE123657	8.809358e-01	9.806874e-01	0	0	7.715411e-01	9.780869e-02	YWHAE;RNASEK;CTR9;PDXP;SOX11;UQCRH;DHDDS;EEF1A1;PRDX2;TOX2;NAGK;GSTA4;YWHAQ;SNRNP70;SMOC1;TNNT2;SLC39A6;CTNNB1
HDSigDB_Mouse_2021	Genes Changed In Sst/Npy-expressing Interneurons Of R6/2 Vs WT PMID32681824	8.818004e-01	9.806874e-01	0	0	6.212297e-01	7.814423e-02	DLC1;TNRC18;1110004F10RIK;PTN
HDSigDB_Mouse_2021	Genes Up-Regulated In Foxp2/Olfm3-expressing Neurons Of zQ175DN Vs WT PMID32681824	8.821025e-01	9.806874e-01	0	0	4.674020e-01	5.863416e-02	TTC28
HDSigDB_Mouse_2021	Markers Of Inferior Olivary Complex In Myelencephalon PMID22996553	8.821025e-01	9.806874e-01	0	0	4.674020e-01	5.863416e-02	TOX2
HDSigDB_Mouse_2021	Myotonic Dystrophy 2 Up-Regulated Genes In Human Skeletal Muscle GSE86356	8.872251e-01	9.855520e-01	0	0	5.805170e-01	6.946264e-02	XBP1;TMEM33;OCIAD2
HDSigDB_Mouse_2021	HD Grade 4 Markers In Human Caudate Nucleus (HG-U133B) GSE3790	8.875155e-01	9.855520e-01	0	0	6.386416e-01	7.620867e-02	ZFHX3;SALL1;RASL10B;UBN2;SRSF4
HDSigDB_Mouse_2021	HD Markers In NSCs GSE74201	8.891599e-01	9.860624e-01	0	0	6.567376e-01	7.715235e-02	PLCG2;SIX1;SFN;CRIP1;RASIP1;APLN
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Cerebellum Of Spinocerebellar Ataxia 1 Mice GSE9914	8.896761e-01	9.860624e-01	0	0	7.681011e-01	8.978932e-02	HBB-Y;IFITM1;ZFHX3;JRK;PRMT7;C130036L24RIK;INSR;DHCR24;PDZK1IP1;MRPL33;APLN;SALL1;UPK1A;RPS18;CYP2S1;SRSF2;SNAI1;PLCG2;SFXN1
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Grade 4 Markers In Human Caudate Nucleus (HG-U133B) GSE3790	8.900436e-01	9.860624e-01	0	0	4.524789e-01	5.270690e-02	RASL10B
HDSigDB_Mouse_2021	Cerebellum Coexpressed Gene Module PMID17101986	8.903552e-01	9.860624e-01	0	0	6.719825e-01	7.804058e-02	JRK;RFC4;YWHAQ;RPL22;SLC39A6;ARHGAP29;HNRNPU
HDSigDB_Mouse_2021	Genes Changed In HD Vs Control iPSCs After 80 D Of Differentiation GSE109534	8.915668e-01	9.860624e-01	0	0	4.496069e-01	5.160362e-02	SNAI1
HDSigDB_Mouse_2021	Genes Up-Regulated In CPSF6 Binding Sites In MEFs From Mbnl1/2 KO Myotonic Dystrophy Mice Vs WT Mice GSE60487	8.915668e-01	9.860624e-01	0	0	4.496069e-01	5.160362e-02	PLXND1
